test_id,category,fetch_fault,rf_fault,fw_pass,trap_seen,fetch_single_cnt,fetch_double_cnt,fetch_fatal_cnt,rf_single_err,rf_double_err,rf_fatal,result
1650,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1651,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1652,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1653,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1654,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1655,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1656,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1657,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1658,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1659,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1660,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1661,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1662,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1663,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1664,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1665,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1666,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1667,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1668,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1669,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1670,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1671,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1672,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1673,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1674,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1675,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1676,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1677,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1678,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1679,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1680,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1681,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1682,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1683,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1684,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1685,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1686,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1687,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1688,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1689,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1690,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1691,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1692,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1693,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1694,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1695,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1696,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1697,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1698,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1699,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1700,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1701,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1702,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1703,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1704,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1705,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1706,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1707,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1708,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1709,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1710,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1711,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1712,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1713,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1714,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1715,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1716,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1717,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1718,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1719,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1720,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1721,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1722,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1723,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1724,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1725,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1726,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1727,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1728,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1729,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1730,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1731,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1732,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1733,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1734,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1735,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1736,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1737,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1738,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1739,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1740,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1741,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1742,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1743,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1744,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1745,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1746,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1747,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1748,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1749,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1750,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1751,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1752,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1753,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1754,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1755,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1756,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1757,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1758,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1759,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1760,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1761,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1762,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1763,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1764,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1765,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1766,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1767,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1768,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1769,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1770,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1771,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1772,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1773,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1774,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1775,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1776,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1777,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1778,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1779,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1780,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1781,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1782,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1783,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1784,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1785,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1786,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1787,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1788,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1789,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1790,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1791,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1792,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1793,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1794,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1795,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1796,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1797,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1798,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1799,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1800,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1801,B0,none,none,1,0,0,0,0,0,0,0,PASS
1802,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1803,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1804,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1805,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1806,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1807,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1808,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1809,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1810,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1811,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1812,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1813,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1814,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1815,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1816,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1817,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1818,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1819,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1820,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1821,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1822,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1823,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1824,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1825,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1826,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1827,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1828,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1829,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1830,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1831,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1832,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1833,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1834,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1835,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1836,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1837,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1838,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1839,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1840,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1841,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1842,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1843,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1844,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1845,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1846,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1847,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1848,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1849,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1850,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1851,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1852,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1853,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1854,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1855,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1856,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1857,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1858,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1859,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1860,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1861,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1862,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1863,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1864,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1865,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1866,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1867,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1868,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1869,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1870,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1871,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1872,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1873,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1874,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1875,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1876,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1877,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1878,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1879,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1880,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1881,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1882,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1883,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1884,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1885,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1886,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1887,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1888,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1889,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1890,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1891,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1892,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1893,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1894,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1895,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1896,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1897,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1898,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1899,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1900,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1901,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1902,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1903,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1904,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1905,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1906,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1907,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1908,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1909,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1910,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1911,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1912,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1913,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1914,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1915,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1916,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1917,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1918,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1919,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1920,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1921,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1922,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1923,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1924,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1925,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1926,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1927,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1928,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1929,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1930,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1931,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1932,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1933,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1934,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1935,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1936,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1937,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1938,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1939,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1940,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1941,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1942,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1943,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1944,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1945,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1946,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1947,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1948,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1949,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1950,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1951,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1952,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1953,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1954,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1955,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1956,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1957,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1958,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1959,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1960,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1961,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1962,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1963,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1964,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1965,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1966,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1967,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1968,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1969,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1970,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1971,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1972,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1973,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1974,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1975,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1976,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1977,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1978,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1979,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1980,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1981,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1982,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1983,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1984,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1985,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1986,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1987,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1988,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1989,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1990,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1991,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1992,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1993,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1994,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1995,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1996,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1997,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1998,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
1999,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2000,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2001,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2002,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2003,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2004,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2005,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2006,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2007,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2008,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2009,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2010,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2011,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2012,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2013,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2014,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2015,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2016,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2017,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2018,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2019,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2020,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2021,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2022,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2023,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2024,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2025,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2026,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2027,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2028,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2029,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2030,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2031,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2032,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2033,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2034,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2035,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2036,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2037,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2038,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2039,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2040,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2041,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2042,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2043,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2044,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2045,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2046,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2047,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2048,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2049,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2050,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2051,B1,none,rf_single,1,0,0,0,0,1,0,0,PASS
2052,B2,none,rf_double,1,0,0,0,0,0,1,0,PASS
2053,B2,none,rf_double,1,0,0,0,0,0,1,0,PASS
2054,B2,none,rf_double,1,0,0,0,0,0,1,0,PASS
2055,B2,none,rf_double,1,0,0,0,0,0,1,0,PASS
2056,B2,none,rf_double,1,0,0,0,0,0,1,0,PASS
2057,B2,none,rf_double,1,0,0,0,0,0,1,0,PASS
2058,B2,none,rf_double,1,0,0,0,0,0,1,0,PASS
2059,B2,none,rf_double,1,0,0,0,0,0,1,0,PASS
2060,B2,none,rf_double,1,0,0,0,0,0,1,0,PASS
2061,B2,none,rf_double,1,0,0,0,0,0,1,0,PASS
